Id,Genre,GiaDinh,GiaThong,HocDuong,TichCuc,TieuCuc,TrungTinh
Dataset\GiaDinh_Trungtinh\gd_tt_0381.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0382.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0383.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0384.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0385.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0386.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0387.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0388.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0389.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0390.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0391.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0392.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0393.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0394.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0395.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0396.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0397.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0398.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0399.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0400.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0401.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0402.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0403.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0404.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0405.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0406.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0407.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0408.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0409.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0410.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0411.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0412.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0413.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0414.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0415.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0416.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0417.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0418.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0419.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0420.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0421.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0422.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0423.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0424.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0425.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0426.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0427.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0428.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0429.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0430.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0431.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0432.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0433.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0434.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0435.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0436.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0437.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0438.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0439.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0440.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0441.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0442.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0443.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0444.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0445.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0446.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0447.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0448.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0449.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0450.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0451.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0452.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0453.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0454.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0455.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0456.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0459.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0461.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0462.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0463.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0464.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0465.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0466.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0469.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0470.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0472.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0474.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0475.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0476.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0477.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0479.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0480.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0484.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0485.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0487.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0488.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0489.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0490.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0491.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0493.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0494.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0495.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0499.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0500.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0501.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0502.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0504.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0506.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0507.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0508.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0509.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0511.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0513.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0514.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0515.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0516.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0517.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0518.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0520.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0523.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0524.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0527.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0528.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0529.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0531.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0533.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0535.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0537.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0538.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0539.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0540.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0543.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0545.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0546.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0548.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0549.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0550.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0551.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0553.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0554.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0555.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0556.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0557.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0558.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0559.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0561.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0562.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0563.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0564.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0565.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0567.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0568.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0569.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0570.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0571.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0572.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0573.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0576.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0577.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0578.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0579.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0582.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0584.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0586.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0587.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0589.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0591.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0592.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0593.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0594.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0595.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0596.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0597.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0598.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0599.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0600.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0601.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0602.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0603.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0604.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0605.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0606.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0607.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0608.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0609.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0610.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0611.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0612.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0613.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0614.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0615.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0616.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0617.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0618.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0619.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0620.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0621.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0622.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0623.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0624.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0625.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0626.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0627.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0628.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0629.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0630.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0631.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0632.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0633.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0634.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

Dataset\GiaDinh_Trungtinh\gd_tt_0635.jpg,"[['GiaDinh', 'Trungtinh']]",1,0,0,0,0,1

